drugName,condition,average_category,num_reviews
Vibramycin,Bacterial Infection,4.0,1
Vibramycin,Bronchitis,1.0,1
Vibramycin,Skin or Soft Tissue Infection,3.0,1
Vibramycin,Urinary Tract Infection,4.0,1
Vicks Dayquil Cold & Flu Relief,Sinus Symptoms,2.0,1
Vicks Formula 44,Cough,5.0,1
Vicks Nyquil D Cold and Flu Nighttime Relief,Cold Symptoms,3.8,5
Vicks QlearQuil Nighttime Allergy Relief,Cold Symptoms,1.0,1
Vicks Sinex 12-Hour Decongestant Nasal Spray,Nasal Congestion,4.5,2
Vicks Sinex Nasal Spray (old formulation),8</span> users found this comment helpful.,4.0,1
Vicks Sinex Nasal Spray (old formulation),Nasal Congestion,3.357142857142857,14
Vicodin,Back Pain,2.0833333333333335,12
Vicodin,Cough,1.0,1
Vicodin,Pain,2.504950495049505,101
Vicodin,Rheumatoid Arthritis,3.1666666666666665,6
Vicodin ES,Back Pain,1.8,5
Vicodin ES,Cough,3.3333333333333335,3
Vicodin ES,Pain,2.2857142857142856,7
Vicodin HP,Pain,2.625,8
Vicoprofen,Pain,3.2051282051282053,39
Victoza,3</span> users found this comment helpful.,4.0,1
Victoza,7</span> users found this comment helpful.,5.0,1
Victoza,83</span> users found this comment helpful.,2.0,1
Victoza,8</span> users found this comment helpful.,1.0,1
Victoza,"Diabetes, Type 1",3.3333333333333335,3
Victoza,"Diabetes, Type 2",3.0426136363636362,352
Victoza,Obesity,3.310344827586207,29
Victoza,Weight Loss,3.2435897435897436,78
Victrelis,Hepatitis C,3.0,2
Vidaza,Myelodysplastic Syndrome,2.8,10
Viekira Pak,Hepatitis C,3.25,8
Vienva,Birth Control,2.8461538461538463,13
Vigamox,"Conjunctivitis, Bacterial",2.888888888888889,9
Vigamox,Ophthalmic Surgery,2.25,4
Viibryd,10</span> users found this comment helpful.,2.0,1
Viibryd,14</span> users found this comment helpful.,5.0,1
Viibryd,15</span> users found this comment helpful.,2.0,1
Viibryd,20</span> users found this comment helpful.,4.0,1
Viibryd,24</span> users found this comment helpful.,2.5,2
Viibryd,41</span> users found this comment helpful.,5.0,1
Viibryd,44</span> users found this comment helpful.,1.0,1
Viibryd,63</span> users found this comment helpful.,3.0,1
Viibryd,7</span> users found this comment helpful.,4.0,1
Viibryd,9</span> users found this comment helpful.,2.0,1
Viibryd,Anxiety,2.1666666666666665,6
Viibryd,Depression,2.818639798488665,397
Viibryd,Major Depressive Disorde,2.336734693877551,98
Vilazodone,Anxiety,1.9642857142857142,28
Vilazodone,Depression,2.8255528255528257,407
Vilazodone,Major Depressive Disorde,2.3142857142857145,105
Vilazodone,Not Listed / Othe,3.0,1
Vilazodone,Obsessive Compulsive Disorde,1.6666666666666667,3
Vimovo,14</span> users found this comment helpful.,1.0,1
Vimovo,36</span> users found this comment helpful.,1.0,1
Vimovo,39</span> users found this comment helpful.,2.0,1
Vimovo,Ankylosing Spondylitis,3.0,3
Vimovo,NSAID-Induced Ulcer Prophylaxis,4.0,1
Vimovo,Osteoarthritis,2.7777777777777777,9
Vimovo,Rheumatoid Arthritis,2.8333333333333335,6
Vimpat,Seizures,2.8780487804878048,82
Vincasar PFS,Cance,2.0,1
Vincristine,Cance,2.0,1
Vincristine,Multiple Myeloma,1.0,1
Vincristine,Non-Hodgkin's Lymphoma,4.0,1
Viorele,Birth Control,2.323529411764706,34
Viramune,HIV Infection,3.0,2
Viread,Hepatitis B,2.625,8
Virtussin A / C,Cough,3.0,1
VisRx Dose Pack,Sinus Symptoms,3.0,2
Visine Original,Eye Redness,3.0,1
Visine Totality Multi-Symptom Relief,Eye Redness/Itching,2.9,10
Visine-A,Eye Redness/Itching,5.0,1
Vistaril,Allergic Urticaria,3.0,2
Vistaril,Allergies,4.0,1
Vistaril,Anxiety,2.8536585365853657,123
Vistaril,Nausea/Vomiting,2.25,4
Vistaril,Pain,2.142857142857143,7
Vistaril,Sedation,3.5714285714285716,7
Vitafol Ultra,Vitamin/Mineral Supplementation during Pregnancy/Lactation,3.0,2
Vitafol-OB+DHA,Vitamin/Mineral Supplementation during Pregnancy/Lactation,3.0,1
Vitamin B12,45</span> users found this comment helpful.,2.0,1
Vitamin B12,B12 Nutritional Deficiency,4.5,4
Vitamin B12,Schilling Test,1.0,1
Vitamin B12,Vitamin B12 Deficiency,2.8,5
Vitamin B2,Migraine Prevention,3.5,4
Vitamin B6,Nausea/Vomiting,5.0,1
Vitamin C,Dietary Supplementation,5.0,1
Vitamin D2,Vitamin D Deficiency,2.0,3
Vitamin D3,Vitamin D Deficiency,2.0,3
Vitamin e,Dietary Supplementation,3.0,2
Vitamin e,Nocturnal Leg Cramps,3.0,1
Vitamin e,Tardive Dyskinesia,1.0,1
Vitapap,Pain,3.0,2
Vivactil,Depression,1.0,1
Vivaglobin,Primary Immunodeficiency Syndrome,3.5,4
Vivarin,25</span> users found this comment helpful.,1.0,1
Vivarin,5</span> users found this comment helpful.,3.0,1
Vivarin,6</span> users found this comment helpful.,3.0,1
Vivarin,Hypersomnia,3.25,4
Vivelle,Postmenopausal Symptoms,3.5,2
Vivelle-Dot,39</span> users found this comment helpful.,5.0,1
Vivelle-Dot,Oophorectomy,5.0,2
Vivelle-Dot,Postmenopausal Symptoms,2.75,16
Vivelle-Dot,Primary Ovarian Failure,3.0,4
Vivitrol,Alcohol Dependence,3.7333333333333334,15
Vivitrol,Opiate Dependence,3.2318840579710146,69
Voltaren,Ankylosing Spondylitis,1.8333333333333333,6
Voltaren,Back Pain,2.9375,16
Voltaren,Muscle Pain,2.5,6
Voltaren,Osteoarthritis,2.9615384615384617,26
Voltaren,Pain,2.789473684210526,38
Voltaren,Period Pain,2.0,2
Voltaren,Rheumatoid Arthritis,3.3636363636363638,11
Voltaren,Sciatica,3.5,6
Voltaren,zen Shoulde,3.0,2
Voltaren Gel,Osteoarthritis,3.061224489795918,49
Voltaren Gel,Pain,2.263157894736842,95
Voltaren-XR,Pain,3.3333333333333335,3
Voltaren-XR,Sciatica,4.0,1
Volumen,Computed Tomography,1.0,1
Vontrol,Vertig,1.0,1
Vortioxetine,Depression,2.8034934497816595,458
Vortioxetine,Major Depressive Disorde,3.018018018018018,222
Vortioxetine,Not Listed / Othe,5.0,1
Vosol HC,Otitis Externa,4.0,1
Vospire ER,"Asthma, acute",5.0,1
Vospire ER,Bronchospasm Prophylaxis,1.0,1
Votrient,Renal Cell Carcinoma,2.3333333333333335,33
Votrient,Soft Tissue Sarcoma,2.4285714285714284,14
Vraylar,Bipolar Disorde,3.0476190476190474,63
Vraylar,Schizophrenia,3.6153846153846154,13
Vusion,Diaper Rash,4.25,4
Vytorin,High Cholesterol,2.933333333333333,15
Vytorin,"High Cholesterol, Familial Heterozygous",4.0,1
Vyvanse,3</span> users found this comment helpful.,5.0,1
Vyvanse,5</span> users found this comment helpful.,5.0,1
Vyvanse,9</span> users found this comment helpful.,5.0,1
Vyvanse,ADHD,3.464814814814815,540
Vyvanse,Asperger Syndrome,5.0,2
Vyvanse,Binge Eating Disorde,3.2653061224489797,49
Vyvanse,Chronic Fatigue Syndrome,4.5,2
Vyvanse,Depression,1.0,1
Vyvanse,Narcolepsy,4.666666666666667,3
Vyvanse,Oppositional Defiant Disorde,3.0,1
WP Thyroid,Hashimoto's disease,2.0,1
WP Thyroid,Underactive Thyroid,3.3333333333333335,3
Wal-finate,Allergic Rhinitis,5.0,1
Warfarin,Antiphospholipid Syndrome,3.25,4
Warfarin,Deep Vein Thrombosis Prophylaxis after Hip Replacement Surgery,2.0,1
Warfarin,Deep Vein Thrombosis Prophylaxis after Knee Replacement Surgery,1.0,1
Warfarin,"Deep Vein Thrombosis, First Event",3.4285714285714284,7
Warfarin,"Deep Vein Thrombosis, Recurrent Event",2.0,2
Warfarin,Heart Attack,2.0,3
Warfarin,Heart Failure,4.0,1
Warfarin,Prevention of Thromboembolism in Atrial Fibrillation,2.0,4
Warfarin,"Prosthetic Heart Valves, Mechanical Valves - Thrombosis Prophylaxis",2.75,4
Warfarin,"Prosthetic Heart Valves, Tissue Valves - Thrombosis Prophylaxis",3.0,1
Warfarin,"Pulmonary Embolism, First Event",3.8,5
Warfarin,"Pulmonary Embolism, Recurrent Event",2.3333333333333335,3
Wart Remover,Warts,5.0,1
Welchol,9</span> users found this comment helpful.,5.0,1
Welchol,"Diabetes, Type 2",3.0,5
Welchol,"Diarrhea, Chronic",3.388888888888889,18
Welchol,High Cholesterol,2.888888888888889,9
Welchol,"Hyperlipoproteinemia Type IIa, Elevated LDL",3.0,3
Wellbutrin,11</span> users found this comment helpful.,4.0,1
Wellbutrin,12</span> users found this comment helpful.,4.0,1
Wellbutrin,17</span> users found this comment helpful.,1.0,1
Wellbutrin,75</span> users found this comment helpful.,1.0,1
Wellbutrin,ADHD,2.75,4
Wellbutrin,Anxiety,3.25,4
Wellbutrin,Bipolar Disorde,3.0,9
Wellbutrin,Depression,2.900621118012422,322
Wellbutrin,Major Depressive Disorde,3.0217391304347827,46
Wellbutrin,Migraine Prevention,4.0,1
Wellbutrin,Panic Disorde,2.75,4
Wellbutrin,"Sexual Dysfunction, SSRI Induced",1.6666666666666667,3
Wellbutrin SR,15</span> users found this comment helpful.,5.0,1
Wellbutrin SR,ADHD,3.5,4
Wellbutrin SR,Bipolar Disorde,4.0,2
Wellbutrin SR,Depression,3.2535211267605635,71
Wellbutrin SR,Major Depressive Disorde,3.125,16
Wellbutrin SR,Obesity,3.0,1
Wellbutrin SR,Panic Disorde,1.0,2
Wellbutrin XL,21</span> users found this comment helpful.,2.0,1
Wellbutrin XL,29</span> users found this comment helpful.,5.0,1
Wellbutrin XL,33</span> users found this comment helpful.,2.0,1
Wellbutrin XL,ADHD,3.6363636363636362,11
Wellbutrin XL,Anxiety,3.0,4
Wellbutrin XL,Bipolar Disorde,3.6666666666666665,3
Wellbutrin XL,Depression,3.016304347826087,184
Wellbutrin XL,Major Depressive Disorde,2.8823529411764706,51
Wellbutrin XL,Obesity,2.0,1
Wellbutrin XL,Seasonal Affective Disorde,1.0,3
Wera,Polycystic Ovary Syndrome,5.0,1
Westcort,Eczema,4.0,1
Westhroid,Hashimoto's disease,4.0,1
Westhroid,"Hypothyroidism, After Thyroid Removal",2.5,2
Westhroid,Underactive Thyroid,5.0,1
WinRho SDF,Idiopathic Thrombocytopenic Purpura,3.0,2
X-Viate,Dermatological Disorders,4.0,1
X-Viate,Dry Skin,2.75,4
Xalatan,"Glaucoma, Open Angle",3.0,5
Xalatan,Intraocular Hypertension,2.0,3
Xalkori,Non-Small Cell Lung Cance,5.0,3
Xanax,16</span> users found this comment helpful.,1.0,1
Xanax,30</span> users found this comment helpful.,1.0,1
Xanax,31</span> users found this comment helpful.,3.0,1
Xanax,3</span> users found this comment helpful.,2.0,1
Xanax,8</span> users found this comment helpful.,2.0,1
Xanax,9</span> users found this comment helpful.,1.0,1
Xanax,Anxiety,2.6666666666666665,375
Xanax,Depression,2.75,64
Xanax,Dysautonomia,3.0,1
Xanax,Panic Disorde,2.5197368421052633,152
Xanax,Tinnitus,3.5714285714285716,7
Xanax XR,11</span> users found this comment helpful.,3.0,1
Xanax XR,Anxiety,3.4074074074074074,27
Xanax XR,Depression,4.0,1
Xanax XR,Dysautonomia,5.0,1
Xanax XR,Panic Disorde,2.1666666666666665,18
Xanax XR,Tinnitus,4.0,1
Xarelto,7</span> users found this comment helpful.,5.0,1
Xarelto,Atrial Fibrillation,1.6,20
Xarelto,Deep Vein Thrombosis,2.5454545454545454,33
Xarelto,Deep Vein Thrombosis Prophylaxis after Hip Replacement Surgery,3.0,1
Xarelto,"Deep Vein Thrombosis, Prophylaxis",2.5,4
Xarelto,"Deep Vein Thrombosis, Recurrent Event",2.0,3
Xarelto,Prevention of Thromboembolism in Atrial Fibrillation,2.3333333333333335,3
Xarelto,Pulmonary Embolism,2.8484848484848486,33
Xarelto,"Pulmonary Embolism, Recurrent Event",3.0,3
Xartemis XR,Chronic Pain,2.0,3
Xartemis XR,Pain,4.0,1
Xeljanz,Rheumatoid Arthritis,2.272727272727273,33
Xeljanz XR,Rheumatoid Arthritis,3.0,4
Xeloda,Breast Cance,2.0,2
Xeloda,"Breast Cancer, Metastatic",2.7142857142857144,7
Xeloda,Colorectal Cance,2.5,6
Xeloda,Stomach Cance,4.0,1
Xenaderm,Dermatologic Lesion,4.0,1
Xenical,135</span> users found this comment helpful.,4.0,1
Xenical,Obesity,3.0869565217391304,69
Xeomin,Cervical Dystonia,1.0,1
Xerac AC,Hyperhidrosis,2.888888888888889,9
Xgeva,Giant Cell Tumor of Bone,5.0,1
Xgeva,Hypercalcemia of Malignancy,1.0,1
Xiaflex,Dupuytren's contracture,3.0,2
Xiaflex,Peyronie's Disease,3.0,1
Xifaxan,Crohn's Disease,3.0,4
Xifaxan,Diarrhea,3.75,4
Xifaxan,Hepatic Encephalopathy,2.8,5
Xifaxan,Irritable Bowel Syndrome,2.857142857142857,28
Xifaxan,Traveler's Diarrhea,5.0,1
Xigduo XR,"Diabetes, Type 2",4.75,4
Xiidra,Dry Eye Disease,3.1219512195121952,82
Xodol,Back Pain,2.0,1
Xolair,18</span> users found this comment helpful.,5.0,1
Xolair,"Asthma, Maintenance",3.3902439024390243,41
Xolair,Urticaria,3.5384615384615383,39
Xolegel,Cutaneous Candidiasis,2.0,1
Xolegel,Seborrheic Dermatitis,4.0,6
Xopenex,Asthma,5.0,1
Xopenex,"Asthma, Maintenance",2.5,4
Xopenex,"Asthma, acute",3.5,2
Xopenex,"COPD, Acute",4.666666666666667,3
Xopenex,"COPD, Maintenance",4.0,1
Xopenex HFA,"Asthma, acute",4.0,4
Xtampza ER,Chronic Pain,3.2,15
Xtandi,Prostate Cance,1.3333333333333333,3
Xulane,1</span> users found this comment helpful.,1.0,1
Xulane,Birth Control,2.7058823529411766,204
Xylocaine Jelly,"Burns, External",3.0,1
Xylocaine Jelly,Pain,2.0,1
Xylometazoline,Nasal Congestion,3.4761904761904763,21
Xyrem,Cataplexy,4.666666666666667,3
Xyrem,Narcolepsy,3.3114754098360657,61
Xyrem,ibromyalgia,2.5714285714285716,7
Xyzal,0</span> users found this comment helpful.,5.0,1
Xyzal,5</span> users found this comment helpful.,2.0,1
Xyzal,Allergic Rhinitis,3.259259259259259,27
Xyzal,Allergies,2.697674418604651,86
Xyzal,Urticaria,3.212121212121212,33
Yasmin,10</span> users found this comment helpful.,2.0,1
Yasmin,14</span> users found this comment helpful.,2.0,1
Yasmin,3</span> users found this comment helpful.,1.6666666666666667,3
Yasmin,4</span> users found this comment helpful.,3.0,2
Yasmin,5</span> users found this comment helpful.,4.0,1
Yasmin,Acne,2.852272727272727,88
Yasmin,Birth Control,2.719298245614035,114
Yasmin,Menstrual Disorders,3.466666666666667,15
Yasmin,Polycystic Ovary Syndrome,2.0,1
Yasmin,Premenstrual Dysphoric Disorde,3.0,6
Yaz,0</span> users found this comment helpful.,1.5,2
Yaz,14</span> users found this comment helpful.,5.0,1
Yaz,1</span> users found this comment helpful.,4.25,4
Yaz,2</span> users found this comment helpful.,3.0,2
Yaz,3</span> users found this comment helpful.,3.5,4
Yaz,4</span> users found this comment helpful.,4.5,2
Yaz,6</span> users found this comment helpful.,4.0,1
Yaz,Acne,3.3627450980392157,102
Yaz,Birth Control,2.791044776119403,268
Yaz,Menstrual Disorders,2.4358974358974357,39
Yaz,Polycystic Ovary Syndrome,2.75,4
Yaz,Premenstrual Dysphoric Disorde,3.1132075471698113,53
Yellow fever vaccine,Yellow Fever Prophylaxis,4.0,1
Yohimbine,Erectile Dysfunction,2.6,5
Yohimbine,Not Listed / Othe,4.0,1
Yohimbine,"Sexual Dysfunction, SSRI Induced",3.0,3
Yuvafem,7</span> users found this comment helpful.,1.0,1
Yuvafem,Atrophic Urethritis,3.0,2
Yuvafem,Atrophic Vaginitis,2.6206896551724137,29
Zaditor,"Conjunctivitis, Allergic",4.333333333333333,3
Zafirlukast,"Asthma, Maintenance",4.0,3
Zaleplon,Insomnia,3.027027027027027,74
Zaleplon,Not Listed / Othe,4.0,1
Zanaflex,33</span> users found this comment helpful.,4.0,1
Zanaflex,55</span> users found this comment helpful.,4.0,1
Zanaflex,70</span> users found this comment helpful.,1.0,1
Zanaflex,79</span> users found this comment helpful.,1.0,1
Zanaflex,Cluster Headaches,3.4,5
Zanaflex,Muscle Spasm,3.232876712328767,73
Zanamivir,Influenza,1.5,2
Zanamivir,Swine Flu,5.0,1
Zantac,Eczema,4.0,1
Zantac,Erosive Esophagitis,3.6666666666666665,3
Zantac,GERD,3.5714285714285716,14
Zantac,Gastric Ulcer Maintenance Treatment,3.0,3
Zantac,Indigestion,5.0,2
Zantac 150,Duodenal Ulce,2.0,1
Zantac 150,GERD,2.857142857142857,21
Zantac 150,Indigestion,1.0,1
Zantac 150,Pathological Hypersecretory Conditions,1.0,1
Zantac 150,Stomach Ulce,2.0,1
Zantryl,Obesity,5.0,1
Zarah,Birth Control,3.3,70
Zarontin,Seizures,3.8,5
Zaroxolyn,Edema,3.3333333333333335,3
Zeasorb-AF,Tinea Corporis,5.0,1
Zeasorb-AF Drying Gel,Tinea Pedis,3.0,1
Zebeta,Supraventricular Tachycardia,4.0,1
Zecuity,Migraine,4.25,4
Zegerid,10</span> users found this comment helpful.,4.0,1
Zegerid,9</span> users found this comment helpful.,3.0,1
Zegerid,Duodenal Ulce,2.0,1
Zegerid,Erosive Esophagitis,2.5,2
Zegerid,GERD,2.923076923076923,13
Zegerid,Gastrointestinal Hemorrhage,1.0,1
Zegerid,Stomach Ulce,3.0,3
Zegerid OTC,GERD,3.0,3
Zejula,Ovarian Cance,3.0,1
Zelapar,Parkinson's Disease,3.0,2
Zelboraf,"Melanoma, Metastatic",1.25,4
Zelnorm,"Constipation, Chronic",3.1,10
Zelnorm,Irritable Bowel Syndrome,2.1666666666666665,12
Zemaira,Alpha-1 Proteinase Inhibitor Deficiency,4.5,2
Zenatane,Acne,3.4444444444444446,9
Zenchent,Birth Control,3.5,2
Zenpep,Chronic Pancreatitis,3.0,2
Zenpep,Pancreatic Exocrine Dysfunction,1.0,1
Zenzedi,ADHD,3.375,8
Zepatier,Hepatitis C,3.5,28
Zestoretic,High Blood Pressure,3.0,4
Zestril,High Blood Pressure,2.5555555555555554,9
Zetia,17</span> users found this comment helpful.,2.0,1
Zetia,High Cholesterol,2.2142857142857144,28
Zetia,"High Cholesterol, Familial Heterozygous",3.1666666666666665,6
Zetran,Anxiety,1.0,1
Ziac,High Blood Pressure,2.357142857142857,14
Ziana,Acne,3.6923076923076925,65
Zicam Extreme Congestion Relief,Nasal Congestion,4.0,1
Ziconotide,Chronic Pain,3.0,2
Ziconotide,Pain,1.0,1
Zileuton,"Asthma, Maintenance",1.0,1
Zinc gluconate,Dietary Supplementation,2.0,1
Zinc oxide,Anal Itching,3.0,1
Zinc oxide,Dermatologic Lesion,3.5,4
Zinc oxide,Diaper Rash,2.6,5
Zinc sulfate,Vitamin/Mineral Supplementation and Deficiency,4.0,1
Zioptan,"Glaucoma, Open Angle",4.5,2
Zioptan,Glaucoma/Intraocular Hypertension,3.0,1
Zioptan,Intraocular Hypertension,2.0,1
Ziprasidone,Autism,2.25,8
Ziprasidone,Bipolar Disorde,2.607361963190184,163
Ziprasidone,Body Dysmorphic Disorde,3.3333333333333335,3
Ziprasidone,Not Listed / Othe,1.0,1
Ziprasidone,Obsessive Compulsive Disorde,4.0,1
Ziprasidone,Paranoid Disorde,3.25,4
Ziprasidone,Schizoaffective Disorde,3.027027027027027,37
Ziprasidone,Schizophrenia,3.3,30
Ziprasidone,Tourette's Syndrome,2.0,1
Zipsor,Back Pain,2.3,10
Zipsor,Muscle Pain,1.0,2
Zipsor,Pain,2.8125,16
Zirgan,Herpes Simplex Dendritic Keratitis,3.6666666666666665,3
Zithromax,1</span> users found this comment helpful.,5.0,1
Zithromax,2</span> users found this comment helpful.,4.0,1
Zithromax,Bacterial Endocarditis Prevention,3.0,1
Zithromax,Bacterial Infection,3.0,1
Zithromax,Bronchitis,2.78125,32
Zithromax,Chlamydia Infection,1.8,10
Zithromax,Cystic Fibrosis,4.0,1
Zithromax,"Mycobacterium avium-intracellulare, Treatment",5.0,1
Zithromax,Otitis Media,2.8,5
Zithromax,Pneumonia,3.5,2
Zithromax,Sinusitis,3.4827586206896552,29
Zithromax,Skin or Soft Tissue Infection,4.0,3
Zithromax,Tonsillitis/Pharyngitis,2.5,6
Zithromax,Upper Respiratory Tract Infection,3.6,10
Zocor,High Cholesterol,1.8125,16
Zofran,1</span> users found this comment helpful.,1.0,1
Zofran,Gastroenteritis,3.8095238095238093,21
Zofran,Nausea/Vomiting,3.203125,128
Zofran,"Nausea/Vomiting, Chemotherapy Induced",3.0,7
Zofran,"Nausea/Vomiting, Postoperative",3.75,4
Zofran,"Nausea/Vomiting, Radiation Induced",1.5,2
Zofran ODT,Gastroenteritis,2.0,1
Zofran ODT,Nausea/Vomiting,2.606060606060606,33
Zofran ODT,"Nausea/Vomiting, Chemotherapy Induced",4.0,1
Zofran ODT,"Nausea/Vomiting, Postoperative",5.0,1
Zohydro ER,Pain,2.763157894736842,38
Zoladex,Bleeding Disorde,1.0,1
Zoladex,"Breast Cancer, Palliative",4.0,2
Zoladex,Endometriosis,1.875,24
Zoladex,Prostate Cance,2.0,5
Zoledronic acid,Hypercalcemia of Malignancy,4.0,2
Zoledronic acid,Osteolytic Bone Lesions of Multiple Myeloma,1.5,4
Zoledronic acid,Osteolytic Bone Metastases of Solid Tumors,1.8571428571428572,7
Zoledronic acid,Osteoporosis,2.6222222222222222,45
Zoledronic acid,Paget's Disease,5.0,1
Zoledronic acid,Prevention of Osteoporosis,3.75,4
Zolmitriptan,Cluster Headaches,2.0,1
Zolmitriptan,Migraine,2.765957446808511,94
Zolmitriptan,Not Listed / Othe,5.0,1
Zoloft,15</span> users found this comment helpful.,1.0,1
Zoloft,19</span> users found this comment helpful.,1.0,1
Zoloft,2</span> users found this comment helpful.,4.0,1
Zoloft,42</span> users found this comment helpful.,3.0,1
Zoloft,6</span> users found this comment helpful.,5.0,1
Zoloft,8</span> users found this comment helpful.,3.0,3
Zoloft,9</span> users found this comment helpful.,2.0,1
Zoloft,Anxiety and Stress,3.1940298507462686,67
Zoloft,Bipolar Disorde,2.5454545454545454,11
Zoloft,Depression,2.6528497409326426,386
Zoloft,Generalized Anxiety Disorde,1.0,1
Zoloft,Major Depressive Disorde,2.783333333333333,60
Zoloft,Obsessive Compulsive Disorde,2.8,80
Zoloft,Panic Disorde,2.5904761904761906,210
Zoloft,Persistent Depressive Disorde,1.0,1
Zoloft,Post Traumatic Stress Disorde,2.204081632653061,49
Zoloft,Postpartum Depression,3.2941176470588234,17
Zoloft,Premenstrual Dysphoric Disorde,2.1666666666666665,30
Zoloft,Social Anxiety Disorde,2.754601226993865,163
Zoloft,Trichotillomania,1.0,1
Zoloft,Vulvodynia,2.0,1
Zolpidem,Insomnia,3.3146067415730336,623
Zolpidem,Not Listed / Othe,4.0,5
Zolpimist,Insomnia,4.333333333333333,6
Zometa,Hypercalcemia of Malignancy,5.0,1
Zometa,Osteolytic Bone Lesions of Multiple Myeloma,1.5,4
Zometa,Osteolytic Bone Metastases of Solid Tumors,1.8571428571428572,7
Zometa,Osteoporosis,2.75,4
Zometa,Paget's Disease,5.0,1
Zomig,Migraine,2.6666666666666665,60
Zomig-ZMT,Migraine,3.25,12
Zonegran,9</span> users found this comment helpful.,3.0,1
Zonegran,Benign Essential Trem,2.5,2
Zonegran,Migraine Prevention,2.769230769230769,13
Zonegran,Seizures,3.12,25
Zonisamide,Benign Essential Trem,2.0,3
Zonisamide,Migraine Prevention,2.4,25
Zonisamide,Seizures,2.8947368421052633,38
Zorvolex,Osteoarthritis,4.25,4
Zorvolex,Pain,2.6666666666666665,9
Zostavax,"Herpes Zoster, Prophylaxis",4.0,2
Zoster vaccine live,"Herpes Zoster, Prophylaxis",2.8,5
Zostrix,Diabetic Peripheral Neuropathy,1.0,1
Zostrix,Osteoarthritis,5.0,2
Zostrix Diabetic Foot Pain,Diabetic Peripheral Neuropathy,1.0,1
Zosyn,Deep Neck Infection,4.0,1
Zosyn,Kidney Infections,3.0,1
Zovia,5</span> users found this comment helpful.,1.0,1
Zovia,Birth Control,2.6341463414634148,41
Zovia 1 / 35,Birth Control,2.5,6
Zovia 1 / 50,Birth Control,5.0,1
Zovirax,Herpes Simplex,3.7142857142857144,7
Zovirax,"Herpes Simplex, Suppression",2.75,4
Zovirax,Herpes Zoste,1.5,2
Zovirax Cream,12</span> users found this comment helpful.,3.0,1
Zovirax Cream,Cold Sores,2.3846153846153846,13
